stop_I;lat;lon;name
1872;52.582.064;13.305.469;Holzhauser Str./Schubartstr.  
1873;52.586.577;13.323.118;Pannwitzstr.  
1874;52.588.225;13.317.162;Triftstr./Am Nordgraben  
1875;52.586.709;13.316.084;Holzhauser Str./Triftstr.  
1876;52.579.223;13.308.852;Innungsstr.  
1877;52.583.907;13.309.508;Miraustr.  
1878;52.520.273;13.387.158;S+U Friedrichstr. Bhf  
1879;5.252.261;13.402.364;S Hackescher Markt  
1880;52.521.516;13.411.272;S+U Alexanderplatz Bhf  
1881;52.515.503;13.418.033;S+U Jannowitzbrücke  
1882;52.522.394;13.414.498;U Alexanderplatz   [Tram]
1884;52.525.165;13.393.074;S Oranienburger Str.  
1885;52.510.861;13.416.175;U Heinrich-Heine-Str.  
1886;52.531.257;1.338.242;U Naturkundemuseum  
1887;52.511.523;13.383.804;U Mohrenstr.  
1888;52.511.498;13.389.725;U Stadtmitte  
1889;52.513.364;13.395.352;U Hausvogteiplatz  
1890;52.511.304;13.402.357;U Spittelmarkt  
1891;5.251.201;13.408.773;U Märkisches Museum  
1892;52.517.233;13.412.461;U Klosterstr.  
1893;52.528.195;13.410.411;U Rosa-Luxemburg-Platz  
1894;52.520.319;13.421.901;U Schillingstr.  
1895;52.509.553;13.390.812;U Stadtmitte/Krausenstr.  
1896;52.525.166;13.387.592;U Oranienburger Tor  
1897;52.509.344;13.376.459;S+U Potsdamer Platz Bhf  
1898;5.251.015;13.376.661;S Potsdamer Platz Bhf/Voßstr.  
1899;52.529.785;13.401.399;U Rosenthaler Platz  
1900;52.521.831;13.411.238;S+U Alexanderplatz Bhf/Dircksenstr.  
1901;52.516.515;13.381.943;S+U Brandenburger Tor  
1902;52.521.067;13.411.258;S+U Alexanderplatz Bhf/Gontardstr.  
1903;52.514.774;13.390.093;U Französische Str.  
1904;52.524.219;13.412.199;Memhardstr.  
1905;52.523.101;13.410.969;S+U Alexanderplatz Bhf/Memhardstr.  
1906;52.508.293;1.341.375;Heinrich-Heine-Str./Annenstr.  
1907;52.524.058;13.379.395;Schumannstr.  
1908;5.253.469;13.370.089;Bundeswehrkrankenhaus  
1909;52.528.376;13.379.766;Robert-Koch-Platz  
1910;52.516.705;13.384.099;S+U Brandenburger Tor/Glinkastr.  
1911;52.519.421;13.395.397;Am Kupfergraben  
1912;52.525.187;13.419.951;Mollstr./Otto-Braun-Str.  
1913;52.532.552;13.399.203;Brunnenstr./Invalidenstr.  
1914;52.534.258;13.405.403;Zionskirchplatz  
1915;52.537.951;13.412.242;Sredzkistr.  
1916;52.517.248;13.408.881;Berliner Rathaus  
1917;5.252.371;13.386.839;Friedrichstr./Reinhardtstr.  
1918;52.525.379;13.405.311;U Weinmeisterstr.  
1919;5.252.549;13.403.531;U Weinmeisterstr./Gipsstr.  
1920;525.354;13.377.038;U Schwartzkopffstr.  
1921;52.530.537;13.374.057;Scharnhorststr./Habersaathstr.  
1922;52.528.769;13.376.934;Invalidenpark  
1923;52.532.329;13.395.202;Pappelplatz  
1924;52.527.298;13.387.394;Torstr./U Oranienburger Tor  
1925;52.527.286;13.383.047;Philippstr.  
1926;52.523.132;1.338.327;Deutsches Theater  
1927;52.528.477;1.339.421;Tucholskystr.  
1928;52.523.663;13.398.478;Monbijouplatz  
1929;52.517;13.388.882;Unter den Linden/Friedrichstr.  
1930;52.517.371;13.394.772;Staatsoper  
1931;52.520.029;1.340.483;Spandauer Str./Marienkirche  
1932;52.512.357;13.412.098;U Märkisches Museum/Inselstr.  
1933;52.517.749;13.418.135;Alexanderstr.  
1934;52.513.822;13.423.356;Lichtenberger Str.  
1935;52.520.555;13.380.007;Marschallbrücke  
1936;52.509.355;13.422.622;Michaelkirchstr.  
1937;52.508.601;13.425.543;Köpenicker Str./Adalbertstr.  
1938;52.514.058;13.405.863;Fischerinsel  
1939;52.510.843;13.395.817;Jerusalemer Str.  
1940;52.510.328;13.389.923;U Stadtmitte/Leipziger Str.  
1941;52.515.309;13.397.343;Werderscher Markt  
1942;52.515.194;13.403.998;Neumannsgasse  
1943;52.510.008;13.384.213;Leipziger Str./Wilhelmstr.  
1944;52.518.015;13.400.317;Lustgarten  
1945;52.516.213;13.408.288;Nikolaiviertel  
1946;52.518.978;13.391.847;Universitätsstr.  
1947;52.520.487;13.394.163;Georgenstr./Am Kupfergraben  
1948;5.252.576;13.379.094;Charité - Campus Mitte  
1949;52.514.512;13.381.835;Behrenstr./Wilhelmstr.  
1950;52.506.599;13.417.864;Heinrich-Heine-Platz  
1951;52.505.289;13.422.152;Adalbertstr.  
1952;52.519.364;13.413.074;Littenstr.  
1953;52.512.173;13.389.717;U Stadtmitte U2  
1954;52.522.081;13.413.604;S+U Alexanderplatz   [U2]
1955;52.521.611;13.413.117;S+U Alexanderplatz   [U5]
1956;52.521.622;1.341.213;S+U Alexanderplatz   [U8]
1957;52.522.886;1.341.469;U Alexanderplatz [Bus]
1958;52.521.801;13.408.423;S+U Alexanderplatz (Bln) [Bus K.-Liebknecht-Str]
1959;52.530.343;13.382.229;U Naturkundemuseum   [Invalidenstr.]
1960;5.253.028;13.383.745;U Naturkundemuseum   [Chausseestr.]
1961;52.520.621;13.414.676;S+U Alexanderpl./Grunerstr.(Bln) [Grunerstr.]
1962;52.520.321;13.415.713;S+U Alexanderpl./Grunerstr.(Bln) [Alexanderstr.]
1963;52.524.644;1.338.765;U Oranienburger Tor  
1964;52.509.074;13.377.982;S+U Potsdamer Platz (Bln) [U2]
1965;5.250.961;13.378.294;S+U Potsdamer Platz (Bln) [Bus Leipziger Str.]
1966;52.508.724;13.377.235;S+U Potsdamer Platz (Bln) [Bus Stresemannstr.]
1967;52.513.575;13.406.451;Fischerinsel  
1968;52.526.102;13.388.256;U Oranienburger Tor  
1969;52.549.339;13.415.143;S+U Schönhauser Allee  
1970;52.544.806;13.427.424;S Prenzlauer Allee  
1971;52.540.728;13.438.362;S Greifswalder Str.  
1972;52.528.775;13.455.949;S Landsberger Allee  
1973;52.532.626;13.412.631;U Senefelderplatz  
1974;52.541.088;13.412.166;U Eberswalder Str.  
1975;52.553.768;13.414.549;Schönhauser Allee/Bornholmer Str.  
1976;52.554.044;13.408.733;Schönfließer Str.  
1977;52.541.964;13.413.343;U Eberswalder Str./Pappelallee  
1978;52.554.452;13.403.143;Björnsonstr.  
1979;52.554.757;13.397.845;S Bornholmer Str.  
1980;52.524.198;13.464.889;S Storkower Str.  
1981;52.551.225;13.430.184;Prenzlauer Allee/Ostseestr.  
1982;52.552.672;13.424.244;Stahlheimer Str./Wisbyer Str.  
1983;52.545.478;1.344.462;Greifswalder Str./Ostseestr.  
1984;52.539.182;1.342.425;Prenzlauer Allee/Danziger Str.  
1985;52.540.877;13.405.806;Friedrich-Ludwig-Jahn-Sportpark  
1986;52.528.018;13.425.141;Am Friedrichshain  
1987;52.536.155;13.433.069;Greifswalder Str./Danziger Str.  
1988;52.532.115;13.441.529;Kniprodestr./Danziger Str.  
1989;5.252.687;13.415.968;Mollstr./Prenzlauer Allee  
1990;52.534.098;13.437.394;Arnswalder Platz  
1991;52.537.185;13.449.566;Kniprodestr./Storkower Str.  
1992;52.534.108;13.444.674;Conrad-Blenkle-Str.  
1993;52.542.698;1.345.218;Michelangelostr.  
1994;52.529.178;13.462.609;Landsberger Allee/Karl-Lade-Str.  
1995;52.530.442;13.461.457;Oderbruchstr.  
1996;52.552.057;13.431.272;Caligariplatz  
1997;52.539.242;13.452.567;Stedingerweg  
1998;52.548.761;13.420.668;Humannplatz  
1999;52.546.533;13.418.281;Stargarder Str.  
2000;52.544.049;13.415.577;Raumerstr.  
2001;52.545.269;13.412.786;Milastr.  
2002;52.536.843;13.407.961;Schwedter Str.  
2003;52.531.035;13.419.388;Prenzlauer Allee/Metzer Str.  
2004;5.253.323;13.420.726;Knaackstr.  
2005;52.535.541;13.422.098;Marienburger Str.  
2006;52.547.783;13.428.671;Erich-Weinert-Str.  
2007;52.542.047;1.342.592;Fröbelstr.  
2008;52.540.039;13.418.721;Husemannstr.  
2009;52.537.617;13.428.812;Winsstr.  
2010;52.547.801;1.343.905;Ostseeplatz  
2011;52.543.378;13.441.441;Thomas-Mann-Str.  
2012;52.543.557;13.435.565;Rietzestr.  
2013;52.546.729;13.438.558;Schieritzstr.  
2014;52.528.842;13.430.605;Bötzowstr.  
2015;52.532.522;13.428.794;Hufelandstr.  
2016;52.529.612;13.437.498;Am Friedrichshain/Hufelandstr.  
2017;52.529.201;13.444.646;Paul-Heyse-Str.  
2018;52.535.334;1.345.176;Storkower Str./Gewerbegebiet  
2019;5.253.388;13.453.038;Storkower Str./Einkaufszentrum  
2020;52.555.328;13.402.744;Björnsonstr.   [Endstelle]
2021;52.551.485;13.429.529;Prenzlauer Allee/Ostseestr.  
2022;52.541.438;13.406.222;Friedrich-Ludwig-Jahn-Sportpark  
2023;52.541.809;13.452.121;Michelangelostr.   [Bushafen]
2024;52.513.616;13.475.306;S+U Frankfurter Allee  
2025;52.490.343;13.480.754;Tunnelstr.  
2026;52.502.855;13.469.098;S Ostkreuz Bhf  
2027;52.505.892;13.448.727;S+U Warschauer Str.  
2028;52.510.005;13.435.753;S Ostbahnhof  
2029;52.518.029;13.432.213;U Strausberger Platz  
2030;52.515.776;1.345.409;U Frankfurter Tor  
2031;52.514.666;13.465.353;U Samariterstr.  
2032;52.510.511;13.437.051;S Ostbahnhof/Erich-Steinfurth-Str.  
2033;52.507.752;13.450.997;S Warschauer Str.  
2034;52.508.615;134.663;Boxhagener Str./Holteistr.  
2035;52.512.408;13.452.403;Grünberger Str./Warschauer Str.  
2036;525.131;13.439.183;Franz-Mehring-Platz  
2037;52.526.048;13.446.782;Landsberger Allee/Petersburger Str.  
2038;52.525.178;13.442.171;Virchowstr.  
2039;52.523.258;13.433.061;Platz der Vereinten Nationen  
2040;52.508.136;13.448.948;Helsingforser Platz  
2041;52.509.224;13.451.105;Revaler Str.  
2042;52.514.905;13.431.891;Singerstr.  
2043;5.251.223;1.343.092;Andreasstr./Lange Str.  
2044;52.510.865;13.431.509;Stralauer Platz  
2045;52.516.852;13.443.283;U Weberwiese  
2046;5.250.339;13.447.569;Oberbaumbrücke  
2047;52.492.686;13.476.622;Alt-Stralau  
2048;52.493.678;13.472.076;Friedrich-Junge-Str.  
2049;52.526.069;13.428.806;Weinstr.  
2050;52.523.131;13.427.222;Büschingstr.  
2051;52.524.151;13.440.207;Klinikum im Friedrichshain  
2052;52.507.761;13.464.843;Wühlischplatz  
2053;52.522.744;13.450.151;Straßmannstr.  
2054;52.519.344;13.452.573;Bersarinplatz  
2055;52.512.763;13.457.865;Niederbarnimstr.  
2056;52.510.606;13.463.686;Wismarplatz  
2057;52.506.415;13.469.762;Neue Bahnhofstr.  
2058;52.495.699;13.467.829;Glasbläserallee  
2059;52.499.659;13.465.899;Markgrafendamm  
2060;52.500.867;13.461.992;Persiusstr.  
2061;52.501.861;13.457.946;Modersohnstr.  
2062;52.501.645;13.450.649;Stralauer Allee  
2063;52.521.427;13.435.123;Friedrichsberger Str.  
2064;52.510.571;13.452.666;Kopernikusstr./Warschauer Str.  
2065;52.510.157;13.454.936;Libauer Str.  
2066;525.097;13.457.027;Simplonstr.  
2067;52.508.894;13.460.462;Wühlischstr./Gärtnerstr.  
2068;52.511.044;13.460.975;Boxhagener Platz  
2069;52.511.752;13.456.771;Simon-Dach-Str.  
2070;52.496.948;13.470.006;Krachtstr.  
2071;52.512.715;13.445.681;Wedekindstr.  
2072;52.510.365;13.447.489;Pillauer Str.  
2073;52.495.883;13.473.254;Bootsbauerstr.  
2074;52.519.861;13.463.124;Proskauer Str.  
2075;52.520.164;1.346.695;Samariterstr.  
2076;52.512.341;13.470.181;Scharnweberstr.  
2077;52.500.685;13.455.624;Osthafen  
2078;52.520.408;13.459.577;Forckenbeckplatz  
2079;52.505.965;1.343.839;East Side Gallery  
2080;52.503.499;13.444.539;Tamara-Danz-Str.  
2081;52.526.814;13.447.338;Landsberger Allee/Petersburger Str.  
2082;52.518.917;13.454.459;Bersarinplatz  
2083;52.577.607;13.429.095;S Pankow-Heinersdorf  
2084;52.567.285;13.412.285;S+U Pankow  
2085;52.564.977;13.393.156;S Wollankstr.  
2086;5.256.886;13.414.371;Hadlichstr.  
2087;5.255.952;13.413.775;U Vinetastr.  
2088;5.257.077;1.341.014;Pankow Kirche  
2089;52.571.996;13.427.851;Prenzlauer Promenade/Granitzstr.  
2090;52.567.906;13.427.157;Prenzlauer Prom./Kissingenstr.  
2091;52.582.053;13.428.591;Galenusstr.  
2092;52.585.014;13.428.953;Pankower Str.  
2093;52.565.357;13.406.589;Mühlenstr.  
2094;52.565.987;13.395.961;Wollankstr./Florastr.  
2095;52.566.287;13.413.064;S+U Pankow/Granitzstr.  
2096;52.569.385;13.403.458;Rathaus Pankow  
2097;5.257.241;13.415.119;Stiftsweg  
2098;52.573.448;13.422.174;Klaustaler Str.  
2099;52.568.582;13.399.907;Wilhelm-Kuhr-Str.  
2100;52.566.906;13.419.912;Neumannstr./Kissingenstr.  
2101;52.571.036;13.423.217;Retzbacher Weg  
2102;52.569.217;13.419.014;Granitzstr./Neumannstr.  
2103;52.567.412;13.422.687;Kissingenplatz  
2104;52.562.838;13.421.846;Arnold-Zweig-Str.  
2105;52.559.948;13.422.342;E.-Brändström-Str./Neumannstr.  
2106;52.563.571;13.413.168;Masurenstr.  
2107;52.561.235;13.405.631;Dolomitenstr.  
2108;5.256.267;13.402.845;Brehmestr.  
2109;52.565.641;13.401.657;Görschstr.  
2110;52.565.847;13.397.136;Gaillardstr.  
2111;52.564.338;13.427.145;Binzstr.  
2112;52.561.865;13.428.008;Treskowstr.  
2113;52.566.501;13.416.212;Lohmestr.  
2114;52.575.064;1.341.935;Mendelstr.  
2115;52.561.154;13.412.427;Maximilianstr.  
2116;52.576.192;13.424.992;Würtzstr.  
2117;52.565.404;13.395.087;Pradelstr.  
2118;52.571.255;13.410.923;Pankow Kirche  
2119;52.592.142;13.410.885;Schillerstr.  
2120;52.591.012;13.419.748;Grumbkowstr.  
2121;52.582.511;1.342.263;Karower Str.  
2122;525.712;13.398.147;Bürgerpark Pankow  
2123;52.579.631;13.397.309;Pastor-Niemöller-Platz  
2124;52.590.176;13.402.411;Nordend  
2125;52.581.668;1.340.596;Ossietzkyplatz  
2126;52.582.899;13.374.603;Eisenblätterstr.  
2127;52.579.646;13.376.065;Ehrenmal Schönholz  
2128;52.574.769;13.380.485;Frühlingstr.  
2129;52.572.974;13.384.913;Hermann-Hesse-Str.  
2130;52.572.559;13.394.207;Heinrich-Mann-Platz  
2131;52.576.084;13.398.612;Tschaikowskistr.  
2132;52.585.051;13.390.399;Friedrich-Engels-Str./Eichenstr.  
2133;52.573.783;13.391.016;Beatrice-Zweig-Str.  
2134;52.583.651;13.403.147;Kuckhoffstr.  
2135;52.583.584;13.408.058;Buchholzer Str./Wackenbergstr.  
2136;52.582.369;13.411.944;Idastr.  
2137;52.583.873;13.416.949;Lindenberger Str.  
2138;52.582.106;13.418.928;Rolandstr.  
2139;52.588.719;13.421.297;Wackenbergstr.  
2140;52.585.013;13.408.841;Herthaplatz  
2141;52.588.198;13.413.046;Charlottenstr./Beuthstr.  
2142;52.585.799;13.423.504;Blankenburger Str./Grumbkowstr.  
2143;52.590.822;13.406.254;Waldemarstr.  
2144;52.574.574;1.339.023;Heinrich-Mann-Str.  
2145;52.591.202;13.402.252;Dietzgenstr./Mittelstr.  
2146;5.257.573;13.392.759;Homeyerstr.  
2147;52.590.318;13.416.095;Buchholzer Str. 55-61  
2148;52.583.827;13.425.329;Grumbkowstr./Pankower Str.  
2149;52.587.775;13.401.788;Heinrich-Böll-Str.  
2150;52.580.517;13.401.468;Hermann-Hesse-Str./Waldstr.  
2151;52.578.936;13.398.319;Grabbeallee/Pastor-Niemöller-Platz  
2152;52.582.605;13.392.092;Am Iderfenngraben  
2153;52.597.187;13.375.493;Hauptstr./Friedrich-Engels-Str.  
2154;52.588.514;13.359.993;Fontanestr./Schillerstr.  
2155;52.585.507;13.359.649;Hertzstr./Fontanestr.  
2156;52.600.548;13.378.565;Rosenthal Kirche  
2157;5.259.964;13.371.644;Rosenthal Nord  
2158;52.597.427;13.369.538;Uhlandstr./Wilhelmsruher Damm  
2159;52.594.436;13.380.985;Wiesenwinkel  
2160;52.591.759;13.383.941;Angerweg  
2161;52.588.571;13.388.312;Nordendstr.  
2162;52.589.907;13.361.571;Lessingstr./Fontanestr.  
2163;52.589.611;13.369.294;Hielscherstr.  
2164;52.591.292;1.337.156;Buchhorster Str.  
2165;52.587.757;13.369.487;Hauptstr./Schillerstr.  
2166;52.586.154;13.368.242;Edelweißstr.  
2167;52.584.866;13.366.166;Hertzstr./Hauptstr.  
2168;52.593.282;13.372.788;Möllersfelder Str.  
2169;52.604.878;13.400.917;Botanischer Volkspark  
2170;5.260.162;1.340.288;Nordend-Arena  
2171;52.598.914;13.402.911;Kleingartenanlage Daheim  
2172;52.595.129;13.403.086;Zionsfriedhof  
2173;52.590.114;13.365.443;Lessingstr./Uhlandstr.  
2174;52.593.284;13.397.242;Schönhauser Str./Kirchstr.  
2175;52.595.089;13.392.783;Am Rollberg  
2176;52.596.791;13.387.066;Bergrutenpfad  
2177;52.598.532;13.382.708;Kräuterweg  
2178;52.586.958;13.373.343;Schönholzer Weg   [Schillerstr.]
2179;5.258.543;13.373.295;Schönholzer Weg   [Edelweißstr.]
2180;52.618.118;13.390.856;Blankenfelde Kirche  
2181;52.621.977;13.398.953;Möllersfelder Weg  
2182;52.639.573;13.400.549;Arkenberge  
2183;52.629.986;13.382.814;Lübarser Weg  
2184;52.619.156;13.394.286;Hauptstr./Berliner Str.  
2185;52.633.514;13.380.769;Gurkensteig  
2186;52.610.399;13.397.698;Revierförsterei Blankenfelde  
2187;52.626.368;13.384.767;Am Wäldchen  
2188;52.625.718;13.432.568;Kleingartenanlage Lindenhof  
2189;52.615.935;1.343.154;Hans-Schumacher-Str.   
2190;52.632.622;13.438.347;Schönerlinder Str.  
2191;52.635.527;13.438.901;Gewerbegebiet Pankow-Nord  
2192;5.260.678;13.433.544;Französisch Buchholz Kirche  
2193;52.608.388;13.415.645;Aubertstr.  
2194;52.601.735;13.431.519;Blankenfelder Str.  
2195;52.595.866;13.433.099;Rosenthaler Str.  
2196;52.592.551;134.315;Marienstr./Pasewalker Str.  
2197;52.589.544;13.430.458;Pasewalker Str./Blankenburger Weg  
2198;52.592.499;13.436.531;Blankenburger Weg  
2199;52.606.232;13.420.078;Hugenottenplatz  
2200;52.603.199;1.342.643;Kalvinistenweg  
2201;52.605.468;13.417.086;Guyotstr.  
2202;52.608.416;13.429.803;Navarraplatz  
2203;52.607.336;13.424.645;Arnouxstr.  
2204;5.261.271;1.343.139;Triftstr.  
2205;52.609.828;13.430.455;Vienweg  
2206;52.588.576;13.429.452;Hans-Jürgen-Str.  
2207;52.636.617;13.492.457;S Buch  
2208;52.631.977;13.512.506;Klinikum Buch  
2209;52.638.852;13.444.136;Schönerlinder Str./Lindenhof  
2210;52.627.114;13.507.671;Lindenberger Weg/Stadtgrenze  
2211;52.641.697;13.516.328;Zepernicker Str.  
2212;52.646.581;13.452.931;Schönerlinder Chaussee  
2213;52.625.188;1.350.217;Campus Buch  
2214;52.648.514;13.485.504;Pölnitzweg/Hobrechtsfelder Chaussee  
2215;52.641.047;13.496.095;Röbellweg  
2216;52.639.921;13.509.737;Sudauer Str.  
2217;5.264.549;13.490.129;Pölnitzweg  
2218;52.630.502;1.350.408;Lindenberger Weg  
2219;52.633.793;13.498.299;Alt-Buch/Wiltbergstr.  
2220;52.637.778;13.506.531;Am Stener Berg  
2221;52.630.706;13.499.331;Theodor-Brugsch-Str.  
2222;52.625.652;13.495.377;Karower Chaussee  
2223;52.635.406;13.507.912;Schwanebecker Chaussee  
2224;5.263.679;13.502.937;Alt-Buch  
2225;52.635.421;13.499.625;Alt-Buch/Karower Str.  
2226;52.628.308;13.507.018;Lindenberger Weg Süd  
2227;5.264.355;13.480.016;Wiltbergstr./Hobrechtsfelder Chaussee  
2228;52.641.052;13.486.403;Wiltbergstr.  
2230;52.560.486;13.476.716;Piesporter Str.  
2231;52.559.775;13.460.117;Pasedagplatz  
2232;52.557.211;1.345.959;Große Seestr.  
2233;52.549.792;1.345.778;Albertinenstr.  
2234;5.255.189;13.465.487;Berliner Allee/Indira-Gandhi-Str.  
2235;52.553.174;13.480.702;Buschallee/Hansastr.  
2236;52.562.265;13.454.271;Rennbahnstr./Gustav-Adolf-Str.  
2237;5.255.555;13.438.935;Hamburger Platz  
2238;52.551.518;13.443.109;Roelckestr./Langhansstr.  
2239;52.548.286;1.345.086;Antonplatz  
2240;52.554.711;13.467.749;Falkenberger Str./Berliner Allee  
2241;52.557.553;13.465.396;Berliner Allee/Rennbahnstr.  
2242;52.554.582;13.482.431;Giersstr.  
2243;52.553.977;13.444.885;Roelckestr.  
2244;52.553.596;13.434.758;Gustav-Adolf-Str./Langhansstr.  
2245;52.559.289;13.466.678;Rathaus Weißensee  
2246;5.255.308;13.448.365;Mirbachplatz  
2247;5.256.682;13.478.315;Darßer Str./Piesporter Str.  
2248;52.559.796;1.344.891;Gustav-Adolf-Str./Amalienstr.  
2249;52.557.296;13.443.136;Wigandstaler Str.  
2250;525.571;13.433.383;Heinersdorfer Str./Am Steinberg  
2251;52.551.886;13.440.142;Friesickestr.  
2252;52.549.951;13.446.286;Behaimstr.  
2253;52.551.763;13.453.187;Woelckpromenade  
2254;52.554.839;13.458.095;Parkstr./Amalienstr.  
2255;52.558.702;13.461.822;Rennbahnstr./Parkstr.  
2256;52.564.946;13.462.767;Roelckestr./Nüßlerstr.  
2257;52.564.682;1.347.025;Nüßlerstr./Feldtmannstr.  
2258;52.561.671;13.468.158;Gehringstr.  
2259;52.559.838;13.472.418;Neumagener Str.  
2260;52.555.794;13.478.151;Wittlicher Str.  
2261;5.255.691;13.485.989;Stadion Buschallee/Hansastr.  
2262;52.553.365;13.474.029;Sulzfelder Str.  
2263;52.553.675;13.469.351;Buschallee  
2264;52.556.105;13.482.084;Giersstr./Falkenberger Str.  
2265;52.552.629;13.466.751;Berliner Allee/Indira-Gandhi-Str.  
2266;52.556.921;13.469.268;Berliner Allee/Rennbahnstr.  
2267;52.572.567;13.437.074;Heinersdorf  
2268;52.568.168;13.440.396;Heinersdorf Kirche  
2269;52.577.212;13.444.587;Ingeborgstr.  
2270;52.574.626;13.444.399;Mimestr.  
2271;52.562.268;13.434.849;Tino-Schwierzina-Str.  
2272;52.570.178;13.437.718;Rothenbachstr.  
2273;52.565.121;13.435.975;Am Wasserturm  
2274;52.558.386;13.433.307;Am Steinberg  
2275;52.556.666;13.429.918;Prenzlauer Promenade/Am Steinberg  
2276;52.565.072;1.344.522;Straße 16  
2277;52.591.072;13.442.977;S Blankenburg  
2278;52.596.576;13.466.802;Treseburger Str.  
2279;52.593.864;13.461.575;Karower Damm/Georgenstr.  
2280;52.593.049;13.453.313;Alt-Blankenburg  
2281;52.590.495;13.453.436;Heinersdorfer Str.  
2282;52.591.311;13.452.872;Krugstege  
2283;52.581.483;1.344.517;Fafnerstr.  
2284;52.590.756;13.446.804;Waldammerweg  
2285;52.586.921;13.451.694;Purpurkardinalweg  
2286;5.258.524;13.449.573;Papstfinkweg  
2287;52.588.256;13.455.722;Blankenburger Pflasterweg  
2288;52.584.785;13.461.008;Mörderberg  
2289;52.615.759;13.470.086;S Karow Bhf  
2290;52.613.846;13.484.388;Straße 74  
2291;52.609.612;13.480.185;Alt-Karow/Bahnhofstr.  
2292;52.605.312;13.476.187;Beuthener Str.  
2293;52.601.734;1.347.124;Straße 45  
2294;52.607.416;13.478.945;Straße 42  
2295;52.611.584;13.475.542;Hagenstr.  
2296;52.613.368;13.471.571;Kerkowstr.  
